Date,EFA,GLD,IWM,QQQ,SPY,TLT
2018-08-21,52.924312591552734,113.0199966430664,154.2439422607422,171.40676879882812,253.51922607421875,95.82836151123047
2018-08-22,53.129234313964844,113.2699966430664,154.623291015625,172.0719451904297,253.36865234375,96.20733642578125
2018-08-23,52.75092315673828,112.19999694824219,154.15359497070312,171.8248748779297,253.0322265625,96.35734558105469
2018-08-24,53.05829620361328,114.16000366210938,154.99363708496094,173.42149353027344,254.55496215820312,96.54679107666016
2018-08-27,53.76765060424805,114.58999633789062,155.21942138671875,175.18917846679688,256.5648193359375,95.99415588378906
2018-08-28,53.72035598754883,113.68000030517578,155.36402893066406,175.44578552246094,256.6888732910156,95.4178466796875
2018-08-29,54.011966705322266,114.19999694824219,155.81564331054688,177.4700469970703,258.07000732421875,95.5441665649414
2018-08-30,53.49966049194336,113.63999938964844,155.68917846679688,177.15640258789062,257.0252990722656,95.74939727783203
2018-08-31,53.074058532714844,113.51000213623047,156.28536987304688,177.3844757080078,257.0340881347656,95.52837371826172
2018-09-04,52.62481689453125,112.93000030517578,155.5897979736328,176.62423706054688,256.59149169921875,94.97606658935547
2018-09-05,52.14404296875,113.31999969482422,155.17428588867188,174.34336853027344,255.90084838867188,94.72284698486328
2018-09-06,51.986412048339844,113.54000091552734,154.12652587890625,172.78477478027344,255.1305389404297,95.0710220336914
2018-09-07,51.568695068359375,113.2300033569336,154.04518127441406,172.1195068359375,254.6346893310547,94.26393127441406
2018-09-10,51.88396072387695,113.1500015258789,154.23489379882812,172.69924926757812,255.07742309570312,94.612060546875
2018-09-11,51.93124008178711,113.22000122070312,154.48780822753906,174.02975463867188,255.9186248779297,93.89202880859375
2018-09-12,52.15192794799805,114.16999816894531,154.117431640625,173.5165557861328,255.98060607910156,94.11357116699219
2018-09-13,52.538124084472656,113.76000213623047,154.15359497070312,175.36972045898438,257.4945068359375,94.25601196289062
2018-09-14,52.616939544677734,113.0199966430664,154.80393981933594,174.8565216064453,257.5387878417969,93.80494689941406
2018-09-17,52.664222717285156,113.61000061035156,153.16001892089844,172.3380889892578,256.17529296875,93.80494689941406
2018-09-18,53.2159309387207,113.44000244140625,153.80133056640625,173.76364135742188,257.56536865234375,92.82378387451172
2018-09-19,53.40507888793945,113.87999725341797,153.2412567138672,173.63058471679688,257.83978271484375,92.26992797851562
2018-09-20,54.06713104248047,114.2699966430664,154.65948486328125,175.55032348632812,259.92938232421875,92.69720458984375
2018-09-21,54.09077072143555,113.48999786376953,153.91871643066406,174.59048461914062,259.6917419433594,92.65763854980469
2018-09-24,53.84645080566406,113.47000122070312,153.3497314453125,175.07595825195312,258.8291015625,92.42025756835938
2018-09-25,54.11442184448242,113.6500015258789,153.5845184326172,175.3140106201172,258.5889892578125,92.32532501220703
2018-09-26,54.1380615234375,113.05000305175781,152.1807403564453,175.4377899169922,257.8152160644531,92.97416687011719
2018-09-27,54.02772903442383,112.05000305175781,152.1898193359375,176.92300415039062,258.5357666015625,93.03743743896484
2018-09-28,53.586368560791016,112.76000213623047,152.65171813964844,176.88487243652344,258.5622863769531,92.79215240478516
2018-10-01,53.64940643310547,112.56999969482422,150.6410675048828,177.24671936035156,259.4606018066406,92.1109390258789
2018-10-02,53.37356185913086,113.87000274658203,149.0108642578125,176.84683227539062,259.30938720703125,92.67398834228516
2018-10-03,53.27897644042969,113.41999816894531,150.31504821777344,177.03726196289062,259.4517517089844,91.06413269042969
2018-10-04,52.65635299682617,113.4800033569336,148.20481872558594,173.63839721679688,257.4239501953125,90.4217529296875
2018-10-05,52.34108352661133,113.80000305175781,146.86439514160156,171.51527404785156,255.98309326171875,89.64459228515625
2018-10-08,52.08887481689453,112.54000091552734,146.55653381347656,170.46800231933594,255.98309326171875,89.34326934814453
2018-10-09,51.95487976074219,112.5999984741211,145.98587036132812,171.02015686035156,255.60952758789062,90.24730682373047
2018-10-10,50.85147476196289,112.87999725341797,141.79261779785156,163.49880981445312,247.51614379882812,90.00145721435547
2018-10-11,50.14214324951172,115.77999877929688,139.0846710205078,161.470947265625,242.06423950195312,91.0958480834961
2018-10-12,50.32341766357422,115.2300033569336,139.1118621826172,165.96469116210938,245.42601013183594,90.7786636352539
2018-10-15,50.205196380615234,116.0,139.6280517578125,163.95584106445312,244.04754638671875,90.73898315429688
2018-10-16,51.06428909301758,115.80000305175781,143.6764373779297,168.72569274902344,249.38385009765625,90.94515991210938
2018-10-17,50.77266311645508,115.79000091552734,143.06057739257812,168.7923126220703,249.42822265625,90.4059066772461
2018-10-18,49.95298767089844,115.91999816894531,140.37979125976562,164.87933349609375,245.82630920410156,90.37416076660156
2018-10-19,50.23671340942383,116.01000213623047,138.89447021484375,164.72702026367188,245.69287109375,90.17594909667969
2018-10-22,50.01603698730469,115.70999908447266,138.59556579589844,165.57431030273438,244.5900115966797,90.05696868896484
2018-10-23,49.54314422607422,116.38999938964844,137.3547821044922,164.96502685546875,243.34486389160156,90.34249877929688
2018-10-24,48.14023971557617,116.66000366210938,132.1834259033203,157.4151153564453,235.97189331054688,91.02447509765625
2018-10-25,48.74711608886719,116.4000015258789,135.04534912109375,162.86094665527344,240.20541381835938,90.64382934570312
2018-10-26,48.41609191894531,116.7699966430664,133.5691375732422,158.67185974121094,235.98080444335938,91.19102478027344
2018-10-29,48.2821044921875,116.30999755859375,132.8355255126953,155.40623474121094,234.6734161376953,90.9848403930664
2018-10-30,48.865333557128906,115.80000305175781,135.6068878173828,157.96726989746094,238.15084838867188,90.5328140258789
2018-10-31,49.22789001464844,115.1500015258789,135.87855529785156,161.6803436279297,240.69456481933594,90.07284545898438
2018-11-01,49.85840606689453,116.62999725341797,139.01217651367188,163.81301879882812,243.25595092773438,90.15630340576172
2018-11-02,49.92934036254883,116.6500015258789,139.47409057617188,161.26148986816406,241.815185546875,89.0354232788086
2018-11-05,49.92934036254883,116.37000274658203,139.3654327392578,160.86158752441406,243.14932250976562,89.38519287109375
2018-11-06,50.134254455566406,116.04000091552734,140.05372619628906,162.08026123046875,244.68789672851562,89.32954406738281
2018-11-07,50.8041877746582,116.02999877929688,142.56239318847656,167.164306640625,249.9264373779297,89.44880676269531
2018-11-08,50.30766296386719,115.77999877929688,142.1820526123047,166.0979766845703,249.47280883789062,89.44085693359375
2018-11-09,49.976627349853516,114.4800033569336,139.54660034179688,163.29891967773438,247.03585815429688,90.10859680175781
2018-11-12,49.156944274902344,113.66000366210938,136.7842559814453,158.35769653320312,242.4199981689453,90.69684600830078
2018-11-13,49.369754791259766,113.69999694824219,136.3495330810547,158.49093627929688,241.96633911132812,90.64122009277344
2018-11-14,49.409156799316406,114.63999938964844,135.3533172607422,157.2818145751953,240.31219482421875,90.69684600830078
2018-11-15,49.566802978515625,114.7699966430664,137.2823944091797,160.03326416015625,242.82012939453125,90.65715789794922
2018-11-16,49.6219596862793,115.62000274658203,137.60841369628906,159.4715576171875,243.45167541503906,91.18181610107422
2018-11-19,49.18848419189453,115.66999816894531,134.81895446777344,154.2923126220703,239.33375549316406,91.43618774414062
2018-11-20,48.337276458740234,115.66999816894531,132.21961975097656,151.5313262939453,234.90469360351562,91.46797943115234
2018-11-21,49.01508331298828,115.86000061035156,134.06724548339844,152.68328857421875,235.70509338378906,91.43618774414062
2018-11-23,48.69194412231445,115.7699966430664,133.94046020507812,151.5789337158203,234.13084411621094,91.53158569335938
2018-11-26,49.424930572509766,115.63999938964844,135.6793212890625,155.08255004882812,237.91079711914062,91.32490539550781
2018-11-27,49.23576736450195,114.94999694824219,134.55628967285156,155.606201171875,238.711181640625,91.4282455444336
2018-11-28,49.93722152709961,115.37999725341797,137.88011169433594,160.61404418945312,244.2076416015625,90.98306274414062
2018-11-29,49.68501281738281,115.73999786376953,137.50877380371094,160.0904083251953,243.67404174804688,91.34078216552734
2018-11-30,49.47221755981445,115.54000091552734,138.2242431640625,161.25198364257812,245.15916442871094,91.68263244628906
2018-12-03,50.12637710571289,116.41000366210938,139.54660034179688,164.07005310058594,248.40554809570312,92.33364868164062
2018-12-04,48.82593536376953,117.12000274658203,133.6053009033203,157.77687072753906,240.35658264160156,93.87944793701172
2018-12-06,48.36880111694336,117.13999938964844,133.3155059814453,158.89076232910156,239.99192810058594,94.17424774169922
2018-12-07,47.880157470703125,118.08999633789062,130.4354248046875,153.6449432373047,234.41543579101562,94.34951782226562
2018-12-10,47.50971984863281,117.68000030517578,130.0550537109375,155.25396728515625,234.86016845703125,94.73993682861328
2018-12-11,47.65946578979492,117.54000091552734,129.91920471191406,155.76806640625,234.91354370117188,94.72406005859375
2018-12-12,48.36091995239258,117.79000091552734,131.16000366210938,157.13897705078125,236.09642028808594,94.30171966552734
2018-12-13,48.27422332763672,117.52999877929688,129.3033447265625,157.1865997314453,236.01634216308594,94.07862854003906
2018-12-14,47.65158462524414,117.05999755859375,127.34707641601562,153.3592987060547,231.65841674804688,94.40530395507812
2018-12-17,47.27326965332031,117.87000274658203,124.51103973388672,149.88418579101562,227.11361694335938,94.95509338378906
2018-12-18,47.3115119934082,118.1500015258789,124.35658264160156,150.8267364501953,226.86456298828125,95.52378845214844
2018-12-19,46.8574333190918,117.43000030517578,121.76673889160156,147.1232147216797,223.46714782714844,96.78569793701172
2018-12-20,46.66625213623047,119.23999786376953,119.75846862792969,144.99066162109375,219.8295440673828,96.4343032836914
2018-12-21,45.85368728637695,118.72000122070312,116.65069580078125,140.49684143066406,215.32534790039062,96.41832733154297
2018-12-24,45.319950103759766,120.0199966430664,114.38801574707031,137.01280212402344,209.6357879638672,96.89752197265625
2018-12-26,46.37150192260742,119.66000366210938,119.88573455810547,145.5677490234375,220.22763061523438,95.85923767089844
2018-12-27,46.506927490234375,120.56999969482422,120.385498046875,146.131103515625,221.9184112548828,95.87519073486328
2018-12-28,46.753875732421875,121.05999755859375,120.73081970214844,146.0546417236328,221.6321563720703,96.68190002441406
2018-12-31,46.82556915283203,121.25,121.67581939697266,147.286376953125,223.5733642578125,97.04927062988281
2019-01-02,46.72997283935547,121.33000183105469,122.36646270751953,147.87832641601562,223.8059844970703,97.56041717529297
2019-01-03,46.30775833129883,122.43000030517578,120.17648315429688,143.04705810546875,218.46534729003906,98.67066192626953
2019-01-04,47.72575378417969,121.44000244140625,124.66551971435547,149.1672821044922,225.78298950195312,97.52851104736328
2019-01-07,47.90898132324219,121.86000061035156,126.84642028808594,150.94320678710938,227.563232421875,97.240966796875
